Timestamp,Engine_Coolant_Temperature,Intake_Manifold_Abs_Pressure,Engine_RPM,Vehicle_Speed,Intake_Air_Temperature,AirFlow_Rate,Throttle_Position,Air_Temperature,Acc_Pedal_Pos_D,Acc_Pedal_Pos_E,breakdown
2017-07-07 07:24:37.165,37.0,109.0,1345.0,23.0,31.0,22.41,83.5,21.0,41.6,42.7,0
2017-07-07 07:24:37.256,37.0,109.0,1345.0,23.0,31.0,22.41,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.345,37.0,109.0,1345.0,23.0,31.0,22.41,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.436,37.0,125.0,1345.0,23.0,31.0,22.41,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.525,37.0,125.0,1570.0,23.0,31.0,22.41,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.616,37.0,125.0,1570.0,27.0,31.0,22.41,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.706,37.0,125.0,1570.0,27.0,32.0,22.41,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.796,37.0,125.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.886,37.0,125.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:37.976,37.0,125.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:38.066,37.0,125.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.4,0
2017-07-07 07:24:38.155,37.0,125.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.246,37.0,125.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.336,37.0,135.0,1570.0,27.0,32.0,25.74,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.427,37.0,135.0,1741.0,27.0,32.0,25.74,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.516,37.0,135.0,1741.0,30.0,32.0,25.74,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.606,37.0,135.0,1741.0,30.0,33.0,25.74,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.696,37.0,135.0,1741.0,30.0,33.0,24.11,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.786,37.0,135.0,1741.0,30.0,33.0,24.11,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.876,37.0,135.0,1741.0,30.0,33.0,24.11,83.5,21.0,41.6,42.0,0
2017-07-07 07:24:38.966,37.0,135.0,1741.0,30.0,33.0,24.11,83.5,21.0,14.1,42.0,0
2017-07-07 07:24:39.055,37.0,135.0,1741.0,30.0,33.0,24.11,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.146,37.0,135.0,1741.0,30.0,33.0,24.11,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.236,37.0,98.0,1741.0,30.0,33.0,24.11,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.326,37.0,98.0,1110.0,30.0,33.0,24.11,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.416,37.0,98.0,1110.0,31.0,33.0,24.11,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.506,37.0,98.0,1110.0,31.0,31.0,24.11,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.596,37.0,98.0,1110.0,31.0,31.0,15.8,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:39.686,37.0,98.0,1110.0,31.0,31.0,15.8,56.9,21.0,14.1,14.5,1
2017-07-07 07:24:39.776,37.0,98.0,1110.0,31.0,31.0,15.8,56.9,21.0,14.1,14.5,1
2017-07-07 07:24:39.867,37.0,98.0,1110.0,31.0,31.0,15.8,56.9,21.0,31.4,14.5,1
2017-07-07 07:24:39.956,37.0,98.0,1110.0,31.0,31.0,15.8,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.046,37.0,98.0,1110.0,31.0,31.0,15.8,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.166,37.0,101.0,1110.0,31.0,31.0,15.8,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.256,37.0,101.0,1174.0,31.0,31.0,15.8,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.376,37.0,101.0,1174.0,32.0,31.0,15.8,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.465,37.0,101.0,1174.0,32.0,29.0,15.8,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.556,37.0,101.0,1174.0,32.0,29.0,14.72,56.9,21.0,31.4,32.2,1
2017-07-07 07:24:40.645,37.0,101.0,1174.0,32.0,29.0,14.72,83.5,21.0,31.4,32.2,0
2017-07-07 07:24:40.736,37.0,101.0,1174.0,32.0,29.0,14.72,83.5,21.0,31.4,32.2,0
2017-07-07 07:24:40.827,37.0,101.0,1174.0,32.0,29.0,14.72,83.5,21.0,31.4,32.2,0
2017-07-07 07:24:40.916,37.0,101.0,1174.0,32.0,29.0,14.72,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.005,37.0,101.0,1174.0,32.0,29.0,14.72,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.096,37.0,104.0,1174.0,32.0,29.0,14.72,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.186,37.0,104.0,1238.0,32.0,29.0,14.72,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.276,37.0,104.0,1238.0,33.0,29.0,14.72,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.367,37.0,104.0,1238.0,33.0,29.0,14.72,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.456,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.546,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.636,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,31.4,31.8,0
2017-07-07 07:24:41.726,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,28.6,31.8,0
2017-07-07 07:24:41.815,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:41.906,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:41.996,37.0,104.0,1238.0,33.0,29.0,13.83,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.086,37.0,104.0,1281.0,33.0,29.0,13.83,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.176,37.0,104.0,1281.0,34.0,29.0,13.83,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.267,37.0,104.0,1281.0,34.0,29.0,13.83,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.356,37.0,104.0,1281.0,34.0,29.0,13.36,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.446,37.0,104.0,1281.0,34.0,29.0,13.36,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.535,37.0,104.0,1281.0,34.0,29.0,13.36,83.5,21.0,28.6,28.2,0
2017-07-07 07:24:42.625,37.0,104.0,1281.0,34.0,29.0,13.36,83.5,21.0,26.3,28.2,0
2017-07-07 07:24:42.715,37.0,104.0,1281.0,34.0,29.0,13.36,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:42.806,38.0,104.0,1281.0,34.0,29.0,13.36,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:42.896,38.0,99.0,1281.0,34.0,29.0,13.36,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:42.986,38.0,99.0,1300.0,34.0,29.0,13.36,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:43.076,38.0,99.0,1300.0,35.0,29.0,13.36,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:43.167,38.0,99.0,1300.0,35.0,28.0,13.36,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:43.256,38.0,99.0,1300.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:43.346,38.0,99.0,1300.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:43.436,38.0,99.0,1300.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:43.526,38.0,99.0,1300.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:43.615,38.0,99.0,1300.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:43.706,38.0,99.0,1300.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:43.795,38.0,97.0,1300.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:43.885,38.0,97.0,1312.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:43.975,38.0,97.0,1312.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:44.065,38.0,97.0,1312.0,35.0,28.0,13.05,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:44.155,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:44.245,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:44.336,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:44.425,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,26.7,26.3,0
2017-07-07 07:24:44.515,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:44.606,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:44.696,38.0,97.0,1312.0,35.0,28.0,12.94,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:44.786,38.0,97.0,1311.0,35.0,28.0,12.94,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:44.876,38.0,97.0,1311.0,35.0,28.0,12.94,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:44.966,38.0,97.0,1311.0,35.0,28.0,12.94,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:45.056,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:45.146,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:45.236,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.7,26.7,0
2017-07-07 07:24:45.326,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.3,26.7,0
2017-07-07 07:24:45.416,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:45.506,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:45.596,38.0,97.0,1311.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:45.686,38.0,97.0,1320.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:45.776,38.0,97.0,1320.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:45.866,38.0,97.0,1320.0,35.0,28.0,13.05,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:45.956,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.046,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.136,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.226,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.316,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.406,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.496,38.0,97.0,1320.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.586,38.0,97.0,1321.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.676,38.0,97.0,1321.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.766,38.0,97.0,1321.0,35.0,28.0,13.19,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.856,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:46.946,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:47.036,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,26.3,26.3,0
2017-07-07 07:24:47.126,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,25.5,26.3,0
2017-07-07 07:24:47.216,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.306,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.396,38.0,97.0,1321.0,35.0,28.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.486,38.0,97.0,1334.0,35.0,28.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.576,38.0,97.0,1334.0,36.0,28.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.667,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.756,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.846,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:47.936,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,25.5,25.5,0
2017-07-07 07:24:48.026,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,14.1,25.5,0
2017-07-07 07:24:48.117,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.206,38.0,97.0,1334.0,36.0,29.0,13.13,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.296,38.0,98.0,1334.0,36.0,29.0,13.13,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.386,38.0,98.0,1294.0,36.0,29.0,13.13,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.476,38.0,98.0,1294.0,35.0,29.0,13.13,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.566,38.0,98.0,1294.0,35.0,28.0,13.13,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.656,38.0,98.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.746,38.0,98.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.836,38.0,98.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:48.926,38.0,98.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.016,38.0,98.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.106,38.0,98.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.196,38.0,101.0,1294.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.286,38.0,101.0,1235.0,35.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.375,38.0,101.0,1235.0,33.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.466,38.0,101.0,1235.0,33.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.556,38.0,101.0,1235.0,33.0,28.0,12.33,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.646,38.0,101.0,1235.0,33.0,28.0,12.33,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.736,38.0,101.0,1235.0,33.0,28.0,12.33,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:49.826,38.0,101.0,1235.0,33.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:49.916,38.0,101.0,1235.0,33.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.006,39.0,101.0,1235.0,33.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.096,39.0,102.0,1235.0,33.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.186,39.0,102.0,1190.0,33.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.276,39.0,102.0,1190.0,32.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.366,39.0,102.0,1190.0,32.0,28.0,12.33,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.456,39.0,102.0,1190.0,32.0,28.0,11.69,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.546,39.0,102.0,1190.0,32.0,28.0,11.69,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.636,39.0,102.0,1190.0,32.0,28.0,11.69,83.5,21.0,19.6,14.5,0
2017-07-07 07:24:50.726,39.0,102.0,1190.0,32.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:50.816,39.0,102.0,1190.0,32.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:50.906,39.0,102.0,1190.0,32.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:50.997,39.0,101.0,1190.0,32.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.086,39.0,101.0,1043.0,32.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.176,39.0,101.0,1043.0,30.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.266,39.0,101.0,1043.0,30.0,28.0,11.69,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.356,39.0,101.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.445,39.0,101.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.536,39.0,101.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.626,39.0,101.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.716,39.0,101.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.806,39.0,101.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.896,39.0,100.0,1043.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:51.986,39.0,100.0,893.0,30.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.076,39.0,100.0,893.0,27.0,28.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.166,39.0,100.0,893.0,27.0,26.0,7.91,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.256,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.346,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.436,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.526,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.616,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.706,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.796,39.0,100.0,893.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.886,39.0,100.0,905.0,27.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:52.976,39.0,100.0,905.0,23.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.066,39.0,100.0,905.0,23.0,26.0,9.41,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.156,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.246,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.336,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.426,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.516,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.606,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.696,39.0,100.0,905.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.786,39.0,100.0,912.0,23.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.876,39.0,100.0,912.0,19.0,26.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:53.966,39.0,100.0,912.0,19.0,27.0,9.36,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:54.056,39.0,100.0,912.0,19.0,27.0,9.22,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:54.146,39.0,100.0,912.0,19.0,27.0,9.22,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:54.236,39.0,100.0,912.0,19.0,27.0,9.22,83.5,21.0,14.1,14.5,0
2017-07-07 07:24:54.326,39.0,100.0,912.0,19.0,27.0,9.22,83.5,21.0,14.9,14.5,0
2017-07-07 07:24:54.416,39.0,100.0,912.0,19.0,27.0,9.22,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:54.506,39.0,100.0,912.0,19.0,27.0,9.22,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:54.596,39.0,99.0,912.0,19.0,27.0,9.22,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:54.686,39.0,99.0,1045.0,19.0,27.0,9.22,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:54.776,39.0,99.0,1045.0,18.0,27.0,9.22,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:54.866,39.0,99.0,1045.0,18.0,27.0,9.22,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:54.957,39.0,99.0,1045.0,18.0,27.0,12.13,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:55.046,39.0,99.0,1045.0,18.0,27.0,12.13,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:55.136,39.0,99.0,1045.0,18.0,27.0,12.13,83.5,21.0,14.9,17.3,0
2017-07-07 07:24:55.226,39.0,99.0,1045.0,18.0,27.0,12.13,83.5,21.0,26.7,17.3,0
2017-07-07 07:24:55.316,39.0,99.0,1045.0,18.0,27.0,12.13,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.406,39.0,99.0,1045.0,18.0,27.0,12.13,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.496,39.0,98.0,1045.0,18.0,27.0,12.13,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.587,39.0,98.0,1161.0,18.0,27.0,12.13,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.676,39.0,98.0,1161.0,20.0,27.0,12.13,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.766,39.0,98.0,1161.0,20.0,28.0,12.13,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.856,39.0,98.0,1161.0,20.0,28.0,13.74,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:55.946,39.0,98.0,1161.0,20.0,28.0,13.74,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:56.036,39.0,98.0,1161.0,20.0,28.0,13.74,83.5,21.0,26.7,27.1,0
2017-07-07 07:24:56.126,39.0,98.0,1161.0,20.0,28.0,13.74,83.5,21.0,36.5,27.1,0
2017-07-07 07:24:56.216,39.0,98.0,1161.0,20.0,28.0,13.74,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.306,40.0,98.0,1161.0,20.0,28.0,13.74,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.396,40.0,102.0,1161.0,20.0,28.0,13.74,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.486,40.0,102.0,1315.0,20.0,28.0,13.74,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.576,40.0,102.0,1315.0,22.0,28.0,13.74,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.666,40.0,102.0,1315.0,22.0,30.0,13.74,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.756,40.0,102.0,1315.0,22.0,30.0,21.58,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.846,40.0,102.0,1315.0,22.0,30.0,21.58,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:56.936,40.0,102.0,1315.0,22.0,30.0,21.58,83.5,21.0,36.5,37.6,0
2017-07-07 07:24:57.026,40.0,102.0,1315.0,22.0,30.0,21.58,83.5,21.0,44.3,37.6,0
2017-07-07 07:24:57.116,40.0,102.0,1315.0,22.0,30.0,21.58,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.206,40.0,102.0,1315.0,22.0,30.0,21.58,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.296,40.0,119.0,1315.0,22.0,30.0,21.58,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.386,40.0,119.0,1573.0,22.0,30.0,21.58,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.476,40.0,119.0,1573.0,27.0,30.0,21.58,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.567,40.0,119.0,1573.0,27.0,31.0,21.58,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.656,40.0,119.0,1573.0,27.0,31.0,27.8,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.746,40.0,119.0,1573.0,27.0,31.0,27.8,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.836,40.0,119.0,1573.0,27.0,31.0,27.8,83.5,21.0,44.3,45.1,0
2017-07-07 07:24:57.926,40.0,119.0,1573.0,27.0,31.0,27.8,83.5,21.0,39.2,45.1,0
2017-07-07 07:24:58.016,40.0,119.0,1573.0,27.0,31.0,27.8,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.106,40.0,119.0,1573.0,27.0,31.0,27.8,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.196,40.0,127.0,1573.0,27.0,31.0,27.8,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.286,40.0,127.0,1708.0,27.0,31.0,27.8,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.376,40.0,127.0,1708.0,30.0,31.0,27.8,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.466,40.0,127.0,1708.0,30.0,34.0,27.8,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.556,40.0,127.0,1708.0,30.0,34.0,24.41,83.5,21.0,39.2,38.4,0
2017-07-07 07:24:58.646,40.0,127.0,1708.0,30.0,34.0,24.41,30.6,21.0,39.2,38.4,1
